id,Dedao,Apontador,Dedo do meio,Anelar,Dedinho
1,1023,1023,1023,1023,1005
2,1023,1023,1023,1023,1005
3,1023,1023,1023,1023,1004
4,1023,1023,1023,1023,1004
5,1023,1023,1023,1023,1006
6,1023,1023,1023,1023,1007
7,1023,1023,1023,1023,1005
8,1023,1023,1023,1023,1003
9,1023,1023,1023,1023,991
10,1023,1023,1023,1023,988
11,1023,1023,1023,1023,987
12,1023,1023,1023,1023,998
13,1023,1023,1023,1023,997
14,1023,1023,1023,1023,992
15,1023,1023,1023,1023,950
16,1023,1023,1023,1023,935
17,1023,1023,1023,1023,926
18,1023,1023,1023,1023,942
19,1023,1023,1023,1023,917
20,1023,1023,1023,1023,908
21,1023,1023,1023,1023,900
22,1023,1023,1023,1023,898
23,1023,1023,1023,1023,891
24,1023,1023,1023,1023,888
25,1023,1023,1023,1023,890
26,1023,1023,1023,1023,894
27,1023,1023,1023,1023,878
28,1023,1023,1023,1023,877
29,1023,1023,1023,1023,878
30,1023,1023,1023,1023,880
31,1023,1023,1023,1023,881
32,1023,1023,1023,1023,881
33,1023,1023,1023,1023,879
34,1023,1023,1023,1023,880
35,1023,1023,1023,1023,881
36,1023,1023,1023,1023,882
37,1023,1023,1023,1023,898
38,1023,1023,1023,1023,981
39,1023,1023,1023,1023,970
40,1023,1023,1023,1023,997
41,1023,1023,1023,1023,1016
42,1023,1023,1023,1023,1019
43,1023,1023,1023,1023,1014
44,1023,1023,1023,1023,1004
45,1023,1023,1023,1023,1006
46,1023,1023,1023,1023,1015
47,1023,1023,1023,1023,1011
48,1023,1023,1023,1023,1008
49,1023,1023,1023,1023,1006
50,1023,1023,1023,1023,984
51,1023,1023,1023,1023,954
52,1023,1023,1023,1023,933
53,1023,1023,1023,1023,921
54,1023,1023,1023,1023,902
55,1023,1023,1023,1023,914
56,1023,1023,1023,1023,886
57,1023,1023,1023,1023,879
58,1023,1023,1023,1023,879
59,1023,1023,1023,1023,881
60,1023,1023,1023,1023,970
61,1023,1023,1023,1023,974
62,1023,1023,1023,1023,1001
63,1023,1023,1023,1023,1012
64,1023,1023,1023,1023,1013
65,1023,1023,1023,1023,1011
66,1023,1023,1023,1023,1017
67,1023,1023,1023,1023,1018
68,1023,1023,1023,1023,1014
69,1023,1023,1023,1023,1011
70,1023,1023,1023,1023,1013
71,1023,1023,1023,1023,1013
72,1023,1023,1023,1023,1013
73,1023,1023,1023,1023,1012
74,1023,1023,1023,1023,1011
75,1023,1023,1023,1023,1013
76,1023,1023,1023,1023,1010
77,1023,1023,1023,1023,1009
78,1023,1023,1023,1023,1007
79,1023,1023,1023,1023,1008
80,1023,1023,1023,1023,1009
81,1023,1023,1023,1023,1009
82,1023,1023,1023,1023,1008
83,1023,1023,1023,1023,1007
84,1023,1023,1023,1023,1009
85,1023,1023,1023,1023,1010
86,1023,1023,1023,1023,1007
87,1023,1023,1023,1023,1008
88,1023,1023,1023,1023,1009
89,1023,1023,1023,1023,1010
90,1023,1023,1023,1023,1010
91,1023,1023,1023,1023,1014
92,1023,1023,1023,1023,1015
93,1023,1023,1023,1023,1015
94,1023,1023,1023,1023,1009
95,1023,1023,1023,1023,1009
96,1023,1023,1023,1023,1010
97,1023,1023,1023,1023,1009
98,1023,1023,1023,1023,1009
99,1023,1023,1023,1023,1010
100,1023,1023,1023,1023,1009
