id,Dedao,Apontador,Dedo do meio,Anelar,Dedinho
255,996,992,959,994,993
256,995,996,957,994,995
257,995,994,973,994,994
258,998,996,955,997,993
259,995,996,957,996,992
260,999,990,955,998,990
261,996,992,959,997,992
262,995,993,992,996,992
263,995,996,954,998,994
264,995,996,956,995,994
265,995,996,954,995,996
266,995,996,957,993,996
267,995,996,956,997,994
268,995,998,956,995,996
269,995,996,955,997,996
270,993,998,956,993,996
271,997,994,957,995,993
272,994,991,960,996,992
273,998,988,961,996,992
274,992,995,958,993,995
275,996,992,959,998,992
276,995,996,963,998,994
277,995,994,957,996,993
278,997,994,957,997,978
279,994,993,960,992,979
280,996,990,987,996,982
281,999,990,955,999,984
282,998,992,955,998,984
283,998,990,959,996,985
284,994,991,961,994,992
285,995,997,958,993,996
286,989,999,959,992,996
287,992,998,958,992,997
288,994,993,960,992,993
289,993,998,956,995,996
290,998,994,955,999,992
291,997,990,959,996,992
292,996,992,962,992,993
293,991,993,960,990,993
294,992,995,960,993,995
295,993,998,990,995,996
296,995,994,956,997,994
297,993,997,956,995,996
298,997,993,957,996,993
299,993,998,956,993,996
300,998,990,959,996,992
301,993,996,958,994,996
302,996,993,958,996,993
303,996,992,961,990,992
304,996,992,961,992,993
305,991,993,962,988,993
306,992,995,959,992,995
307,993,996,958,993,996
308,995,996,958,993,995
309,996,991,957,996,990
310,992,993,960,991,993
311,992,998,958,992,995
312,992,999,956,993,998
313,996,994,956,995,993
314,992,995,958,993,994
315,994,995,957,995,994
316,996,992,958,996,992
317,995,996,956,995,994
318,996,990,960,994,992
319,994,992,960,990,993
320,988,993,964,988,995
321,992,995,959,992,995
322,993,998,956,993,997
323,996,991,957,996,992
324,993,994,958,992,994
325,992,995,959,993,994
326,996,992,962,993,992
327,995,998,956,995,996
328,994,991,961,994,992
329,995,992,958,996,992
330,993,998,956,994,996
331,998,990,957,998,990
332,996,992,960,992,993
333,994,994,995,993,994
334,993,997,956,992,997
335,996,992,958,993,993
336,993,999,954,993,998
337,998,990,960,996,989
338,992,993,960,992,994
339,993,997,959,993,994
340,992,995,958,993,996
341,993,997,968,993,996
342,995,996,956,995,996
343,992,998,958,992,996
344,996,993,962,991,993
345,988,995,964,988,995
346,993,999,956,993,998
347,996,991,989,996,992
348,999,992,959,996,992
349,992,995,959,991,995
350,993,998,957,996,992
351,990,993,962,988,994
352,992,999,958,992,998
353,997,992,975,997,992
354,993,996,958,992,995
355,995,996,955,995,996
356,988,995,962,989,995
357,992,993,962,990,993
358,995,994,957,995,992
359,996,992,959,996,992
360,992,993,964,992,994
361,996,994,958,995,995
362,998,989,960,996,992
363,991,993,961,990,993
364,992,999,956,993,998
365,997,990,957,998,990
366,994,995,959,993,994
367,998,990,960,996,992
368,996,992,959,994,993
369,995,994,958,995,994
370,998,992,962,996,992
371,992,995,962,990,993
372,992,998,958,992,998
373,996,992,970,994,985
374,990,998,970,992,996
375,993,999,968,995,996
376,998,990,967,998,990
377,994,995,962,994,993
378,992,994,969,993,994
379,993,998,964,995,980
380,995,994,971,996,989
381,993,999,976,994,996
382,991,993,985,992,977
383,995,993,974,994,993
384,994,993,975,994,992
385,992,993,975,990,993
386,992,995,976,992,871
387,994,992,975,992,878
388,992,993,975,992,873
389,995,998,954,995,876
390,990,993,962,990,897
391,991,995,958,992,882
392,995,993,957,994,894
393,992,992,961,992,887
394,992,995,960,992,877
395,996,994,958,995,879
396,996,990,960,996,872
397,996,990,957,997,894
398,998,992,957,998,978
399,992,998,958,993,996
400,999,992,959,998,989
401,992,995,959,992,996
402,993,997,956,995,996
403,998,990,955,998,990
404,993,998,956,993,996
405,996,990,963,996,992
406,992,995,959,992,993
407,996,992,960,996,992
408,992,999,956,993,998
409,995,994,958,994,993
410,995,994,957,995,993
411,992,999,956,993,990
412,994,992,961,992,986
413,996,992,960,993,988
414,992,995,960,992,987
415,993,998,958,993,988
416,996,992,958,996,988
417,993,994,960,994,992
418,995,996,955,998,984
419,995,990,957,993,986
420,993,995,960,993,993
421,995,996,958,993,993
422,993,993,962,990,993
423,993,995,960,993,983
424,994,994,959,994,991
425,993,995,959,992,987
426,999,992,957,998,984
427,994,995,962,992,987
428,995,996,957,997,988
429,996,992,961,996,985
430,993,998,959,993,988
431,999,992,959,998,984
432,992,999,958,992,988
433,999,991,957,999,984
434,992,993,962,993,987
435,995,997,957,995,988
436,994,995,961,992,987
437,995,995,959,994,986
438,996,993,961,994,987
439,995,995,960,994,987
440,993,999,956,995,990
441,996,992,962,991,985
442,995,998,956,995,991
443,990,993,964,990,987
444,998,990,961,997,984
445,992,999,959,992,990
446,992,997,962,992,989
447,998,991,960,999,986
448,994,993,963,992,993
449,995,996,958,996,986
450,992,999,959,993,990
451,992,999,960,992,990
452,995,998,958,995,988
453,995,996,957,997,988
454,995,998,957,995,989
455,996,993,962,994,985
456,995,998,958,994,990
457,992,995,959,995,988
458,992,995,962,992,987
459,995,1000,956,995,990
460,992,995,961,992,987
461,995,998,956,998,988
462,992,997,961,992,987
463,994,996,959,995,988
464,993,998,959,993,990
465,992,995,962,992,987
466,989,997,962,992,990
467,992,995,962,992,987
468,996,995,964,988,987
469,993,998,956,993,988
470,992,993,962,992,985
471,995,998,957,995,986
472,990,995,962,992,987
473,997,991,959,998,984
474,993,998,956,995,988
475,992,997,959,993,988
476,996,991,961,996,982
477,988,995,964,988,987
478,995,994,959,995,985
479,995,991,960,996,982
480,992,997,960,992,987
481,999,996,957,999,984
482,993,999,960,993,990
483,998,993,962,996,985
484,995,998,959,995,989
485,992,995,964,992,986
486,998,996,960,997,988
487,992,995,964,992,987
488,995,1000,958,995,990
489,993,999,960,993,990
490,995,997,960,995,988
491,998,992,963,996,984
492,996,993,963,994,987
493,992,995,964,992,987
494,992,995,964,992,987
495,993,997,964,992,993
496,995,998,957,997,984
497,993,997,962,994,990
498,998,996,957,998,990
499,994,997,962,993,995
500,998,996,960,998,994
501,995,998,959,995,993
502,995,998,961,994,995
503,1000,992,963,1000,985
504,993,999,960,993,998
505,997,997,959,995,996
506,993,998,960,993,994
507,999,996,957,998,993
508,999,993,963,998,992
509,995,998,959,995,996
510,995,995,961,995,994
511,1000,990,961,998,992
512,993,998,959,993,998
513,996,995,962,993,995
514,994,997,961,994,995
515,992,995,964,992,995
516,999,996,957,999,993
517,992,998,961,993,996
518,998,994,959,999,992
519,993,999,958,995,999
520,996,992,963,996,992
521,996,995,961,996,994
522,993,998,960,993,997
523,990,995,964,989,995
524,999,994,959,999,994
525,999,996,959,998,994
526,990,999,962,992,998
527,995,996,960,996,994
528,992,995,964,995,998
529,998,997,958,998,996
530,995,995,960,996,994
531,994,995,996,995,995
532,999,990,961,1000,992
533,995,998,961,997,996
534,994,995,965,992,995
535,999,992,967,999,988
536,994,995,997,993,991
537,998,992,997,996,985
538,990,995,964,988,993
539,995,998,957,997,990
540,994,995,962,993,991
541,996,994,960,997,994
542,995,998,959,995,996
543,996,993,963,992,993
544,997,998,958,995,995
545,996,993,963,992,993
546,992,995,964,992,995
547,993,999,959,995,998
548,993,999,958,995,998
549,993,995,962,992,995
550,995,996,960,996,996
551,998,994,962,996,993
552,995,996,957,993,994
553,990,997,964,992,998
554,999,994,960,998,992
555,996,993,962,994,993
556,995,998,957,995,997
557,990,995,964,990,995
558,995,998,956,998,996
559,992,994,991,993,994
560,988,999,964,992,998
561,995,998,958,995,997
562,998,991,957,999,992
563,992,993,963,992,993
564,996,993,963,994,993
565,995,997,959,997,996
566,997,994,960,998,994
567,1000,992,963,996,992
568,995,998,963,995,997
569,988,993,966,988,994
570,996,995,966,995,995
571,996,998,968,995,997
572,992,998,970,993,998
573,998,993,966,997,993
574,999,1000,957,999,991
575,997,998,958,999,996
576,995,997,959,996,996
577,995,997,961,996,995
578,992,999,964,992,998
579,998,994,961,997,993
580,993,999,959,995,999
581,995,998,958,999,996
582,993,999,960,995,998
583,999,990,963,1000,992
584,998,994,963,996,993
585,999,994,961,999,992
586,999,996,960,999,992
587,998,993,963,996,993
588,995,997,961,996,996
589,993,993,961,999,992
590,995,999,958,999,998
591,992,999,964,993,999
592,998,995,963,994,995
593,998,994,961,998,996
594,999,994,961,999,994
595,993,997,962,993,998
596,996,995,963,994,995
597,996,994,963,996,995
598,998,996,960,995,996
599,995,1000,956,999,1000
600,995,999,960,987,999
601,997,999,959,987,998
602,999,992,963,991,992
603,997,993,963,990,993
604,995,998,960,997,997
605,999,996,960,997,996
606,992,995,964,987,998
607,996,995,964,992,995
608,997,996,962,997,996
609,999,994,960,999,992
610,995,999,960,995,998
611,1000,993,963,996,993
612,999,992,961,1000,992
613,999,993,961,998,993
614,993,999,960,993,999
615,993,998,962,993,998
616,995,999,957,999,998
617,999,996,960,999,994
618,994,995,964,992,995
619,990,995,965,988,995
620,999,994,961,996,993
621,995,997,961,990,995
622,995,999,960,983,998
623,998,993,962,972,993
624,997,998,958,979,997
625,993,999,960,977,999
626,998,993,961,980,993
627,996,997,962,980,997
628,998,996,962,993,995
629,995,999,959,994,998
630,999,998,959,998,996
631,990,999,964,984,999
632,999,992,961,988,992
633,997,998,958,995,998
634,992,998,964,993,998
635,999,994,961,998,994
636,995,1002,958,995,998
637,993,999,962,993,999
638,992,997,964,993,997
639,996,995,963,994,993
640,999,994,961,998,992
641,993,996,962,994,995
642,997,998,960,997,996
643,998,996,961,998,993
644,992,995,964,990,995
645,999,993,963,996,995
646,998,996,962,990,996
647,997,999,962,990,998
648,995,999,961,989,998
649,996,997,962,992,995
650,999,996,961,999,994
651,996,995,963,988,995
652,1000,994,962,989,997
653,996,995,963,988,995
654,993,999,960,985,999
655,1002,990,961,991,992
656,996,995,963,986,995
657,992,999,964,983,999
658,999,997,960,998,996
659,999,992,963,990,993
660,996,997,963,986,997
661,999,996,961,994,994
662,995,999,960,987,998
663,996,995,964,986,995
664,999,998,960,988,998
665,997,998,961,997,997
666,997,998,962,991,998
667,997,997,962,988,997
668,998,996,961,999,996
669,999,992,961,990,993
670,999,996,961,1002,994
671,991,997,964,988,995
672,992,999,964,992,999
673,995,1000,959,995,998
674,999,994,961,998,993
675,999,992,963,998,993
676,999,996,960,999,994
677,994,998,964,994,998
678,999,996,962,996,995
679,993,999,964,993,999
680,997,997,960,994,997
681,995,999,958,995,997
682,992,999,962,993,999
683,998,997,962,994,995
684,999,996,960,999,994
685,995,999,960,992,998
686,992,999,962,993,999
687,999,996,961,998,992
688,995,998,959,998,997
689,992,999,964,992,999
690,999,996,960,988,994
691,999,991,961,990,990
692,995,998,960,987,998
693,992,995,964,992,995
694,996,995,963,984,993
695,1000,992,962,988,993
696,996,994,963,996,994
697,996,993,963,986,993
698,997,998,959,997,996
699,996,993,963,988,993
700,995,1001,959,985,999
701,999,998,958,987,996
702,995,999,959,986,999
703,995,999,962,995,998
704,998,995,963,996,995
705,995,1002,957,987,1000
706,993,999,959,983,998
707,996,995,966,984,995
708,998,993,963,988,993
709,999,996,960,990,996
710,995,1001,959,983,998
711,999,994,962,986,995
712,992,999,964,980,999
713,997,997,961,985,996
714,996,995,963,996,995
715,995,1000,959,991,998
716,992,995,964,984,995
717,999,996,960,988,994
718,999,998,959,994,996
719,993,999,960,995,999
720,995,998,960,997,996
721,996,993,965,996,993
722,998,994,961,998,994
723,995,999,959,987,999
724,998,994,961,999,994
725,992,995,964,992,995
726,999,996,960,999,992
727,995,999,962,993,996
728,999,1000,960,998,996
729,998,996,961,998,994
730,995,1000,957,999,996
731,993,999,964,993,998
732,994,995,964,992,995
733,998,995,962,997,994
734,995,1000,959,998,996
735,997,998,961,997,996
736,995,999,961,995,998
737,991,995,966,990,995
738,994,997,964,994,995
739,998,994,963,998,992
740,992,997,964,992,995
741,993,999,964,993,999
742,997,998,961,999,996
743,996,995,964,994,995
744,1000,993,963,998,993
745,998,996,961,998,994
746,993,999,960,995,998
747,992,997,959,992,995
748,996,993,963,996,992
749,999,992,963,998,992
750,999,996,960,998,996
751,997,997,962,995,997
752,997,998,959,997,1000
753,996,993,963,996,993
754,994,998,964,994,996
755,999,996,961,998,994
756,999,996,960,999,992
757,993,997,962,993,997
758,992,995,964,992,995
759,999,998,960,997,994
760,995,998,960,998,996
761,996,995,963,996,995
762,992,997,964,992,997
763,999,992,963,1000,992
764,999,994,961,999,992
765,995,1002,958,995,998
766,995,999,961,995,998
767,992,995,964,992,995
768,999,996,961,998,993
769,997,997,962,994,995
770,998,997,960,998,994
771,996,998,961,997,996
772,994,995,963,993,995
773,998,996,962,997,993
774,998,996,961,998,994
775,993,999,964,993,997
776,998,993,963,996,992
777,999,996,961,998,993
778,998,996,961,999,994
779,995,996,961,1001,994
780,996,997,963,993,995
781,996,993,965,992,993
782,1002,990,966,992,995
783,997,996,962,995,997
784,996,995,963,996,995
785,999,993,963,998,993
786,995,999,960,995,999
787,992,993,966,990,995
788,999,994,961,999,994
789,995,999,960,998,997
790,996,997,962,993,997
791,992,999,964,992,999
792,1000,993,963,998,993
793,1000,994,963,998,994
794,994,995,964,994,995
795,996,996,961,998,995
796,995,999,959,997,998
797,998,998,960,998,996
798,995,1002,958,995,998
799,994,998,962,995,998
800,999,998,959,999,998
