id,Dedao,Apontador,Dedo do meio,Anelar,Dedinho
192,986,916,978,1023,1021
193,985,916,978,1023,1021
194,985,912,978,1023,1020
195,982,913,978,1023,1020
196,981,913,978,1023,1021
197,979,913,978,1023,1021
198,977,912,978,1023,1020
199,976,912,978,1023,1021
200,974,912,978,1023,1021
201,973,911,978,1023,1021
202,970,911,978,1023,1021
203,971,913,979,1023,1021
204,988,912,978,1023,1021
205,966,911,978,1023,1021
206,956,913,978,1023,1020
207,949,913,978,1023,1020
208,942,913,978,1023,1021
209,938,912,978,1023,1021
210,943,911,978,1023,1021
211,915,910,978,1023,1020
212,908,912,978,1023,1021
213,932,915,978,1023,1021
214,901,912,978,1023,1021
215,897,913,978,1023,1021
216,915,913,978,1023,1020
217,892,919,978,1023,1021
218,891,919,978,1023,1020
219,890,918,978,1023,1020
220,888,914,978,1023,1021
221,887,919,978,1023,1021
222,886,918,978,1023,1020
223,888,915,978,1023,1020
224,888,913,978,1023,1020
225,888,912,978,1023,1021
226,889,913,978,1023,1020
227,890,912,978,1023,1021
228,906,919,978,1023,1020
229,949,919,978,1023,1021
230,961,920,978,1023,1020
231,969,920,978,1023,1020
232,999,919,978,1023,1020
233,1004,920,978,1023,1020
234,1007,920,978,1023,1020
235,1005,919,978,1023,1021
236,1010,919,978,1023,1021
237,1008,921,979,1023,1021
238,996,918,978,1023,1021
239,996,917,978,1023,1020
240,998,916,978,1023,1020
241,991,916,978,1023,1020
242,991,915,979,1023,1020
243,1003,914,978,1023,1020
244,990,915,979,1023,1020
245,984,916,979,1023,1021
246,985,916,978,1023,1021
247,984,915,978,1022,1021
248,987,915,978,1023,1020
249,986,914,978,1023,1021
250,984,913,978,1023,1020
251,983,912,978,1023,1021
252,986,913,979,1023,1020
253,986,913,978,1023,1021
254,986,914,978,1023,1021
255,984,913,979,1023,1021
256,981,912,979,1023,1021
257,981,912,979,1023,1020
258,979,914,979,1022,1021
259,969,912,979,1023,1020
260,967,915,979,1023,1021
261,966,915,978,1023,1021
262,965,915,979,1023,1020
263,965,915,979,1023,1021
264,965,914,979,1023,1021
265,965,914,979,1023,1020
266,965,914,979,1023,1020
267,964,915,979,1023,1020
268,965,915,979,1023,1021
269,965,915,979,1023,1020
270,965,915,979,1023,1020
271,968,915,979,1023,1020
272,964,915,979,1023,1020
273,963,915,979,1023,1020
274,965,914,980,1023,1020
275,964,914,979,1023,1021
276,965,915,979,1023,1021
277,964,915,979,1022,1020
278,968,916,979,1022,1021
279,970,915,979,1022,1020
280,968,913,979,1023,1020
281,968,914,978,1023,1020
282,968,914,978,1023,1021
283,967,913,979,1023,1021
284,968,914,979,1023,1020
285,968,916,979,1023,1021
286,969,916,979,1023,1021
287,969,915,979,1023,1021
288,969,915,979,1023,1021
289,969,913,979,1023,1020
290,968,913,979,1023,1020
291,968,917,978,1023,1020
292,968,917,979,1023,1021
293,968,917,979,1023,1021
294,968,916,979,1023,1021
295,969,915,979,1023,1020
296,968,916,979,1023,1021
297,968,916,979,1023,1021
298,969,916,979,1023,1021
299,969,913,979,1023,1021
300,971,915,979,1023,1020
301,971,915,979,1022,1021
302,971,915,979,1023,1020
303,971,916,979,1022,1021
304,972,915,979,1023,1020
305,971,915,979,1023,1021
306,972,916,979,1023,1021
307,973,915,979,1023,1021
308,971,914,979,1023,1021
309,972,914,979,1023,1020
310,971,915,979,1022,1021
311,969,917,979,1023,1020
312,967,916,979,1023,1020
313,966,915,979,1023,1020
314,966,914,979,1023,1021
315,964,914,979,1023,1020
316,964,915,979,1023,1021
317,964,916,980,1023,1021
318,964,916,979,1023,1021
319,964,915,979,1023,1020
320,964,916,979,1023,1020
321,963,916,979,1023,1020
322,964,916,979,1023,1020
323,963,916,979,1023,1021
324,963,917,979,1023,1020
325,963,918,978,1023,1020
326,963,917,979,1021,1020
327,963,918,979,1023,1021
328,963,917,979,1023,1021
329,963,917,979,1023,1020
330,963,916,979,1023,1020
331,963,917,979,1023,1020
332,963,917,978,1023,1020
333,963,918,979,1023,1020
334,963,917,979,1023,1021
335,962,918,979,1023,1021
336,963,918,979,1023,1021
337,962,918,979,1023,1021
338,962,917,979,1023,1021
339,963,918,979,1023,1021
340,963,916,979,1023,1021
341,963,916,979,1023,1020
342,963,916,979,1023,1020
343,963,917,979,1023,1020
344,966,919,979,1023,1020
345,967,919,979,1023,1021
346,967,919,979,1023,1021
347,968,918,979,1023,1021
348,971,920,979,1023,1020
349,971,920,979,1023,1021
350,970,919,979,1023,1021
351,967,920,978,1023,1020
352,982,921,979,1023,1020
353,979,921,979,1023,1020
354,979,919,979,1023,1020
355,978,917,979,1023,1021
356,973,922,979,1023,1021
357,977,913,979,1023,1021
358,980,921,979,1023,1020
359,977,919,979,1023,1021
360,978,924,979,1023,1020
361,978,922,979,1023,1020
362,979,922,978,1023,1020
363,979,922,979,1023,1020
364,979,921,979,1023,1021
365,980,922,1023,1023,1021
366,980,921,1023,1023,1020
367,979,922,1023,1023,1021
368,977,921,1023,1023,1020
369,977,919,1023,1023,1021
370,978,921,1023,1023,1021
371,977,921,976,1023,1021
372,978,922,978,1023,1021
373,979,922,978,1023,1021
374,982,922,978,1023,1021
375,1006,918,979,1023,1020
376,980,919,979,1023,1020
377,984,919,979,1023,1021
378,980,918,979,1023,1021
379,998,915,976,1023,1020
380,980,920,979,1023,1020
381,978,919,979,1023,1020
382,975,916,978,1023,1021
383,979,916,979,1023,1020
384,978,916,993,1023,1020
385,978,916,979,1023,1021
386,972,914,979,1023,1021
387,975,917,979,1022,1021
388,979,916,979,1023,1021
389,969,913,979,1023,1021
390,973,913,978,1023,1020
391,994,915,979,1023,1020
392,976,916,979,1023,1020
393,972,917,980,1023,1020
394,975,916,980,1023,1020
395,974,916,980,1023,1020
396,974,915,979,1023,1020
397,977,915,979,1023,1020
398,972,912,980,1023,1020
399,973,1023,979,1023,1020
400,973,1023,989,1023,1020
401,972,912,979,1023,1020
402,970,913,989,1023,1020
403,971,1023,988,1023,1020
404,965,915,979,1023,1020
405,968,1023,979,1023,1020
406,975,917,1023,1023,1020
407,977,1023,1023,1023,1020
408,978,918,981,1023,1020
409,980,917,978,1023,1020
410,979,917,979,1023,1020
411,979,917,979,1023,1020
412,981,918,980,1021,1020
413,980,918,979,1023,1020
414,979,917,979,1023,1020
415,979,917,985,1023,1020
416,979,917,979,1023,1020
417,979,917,979,1023,1020
418,978,917,979,1023,1020
419,975,917,979,1023,1020
420,974,917,979,1023,1020
421,973,917,979,1023,1020
422,973,916,978,1023,1020
423,973,916,978,1023,1020
424,973,917,979,1023,1020
425,973,917,979,1023,1020
426,973,917,979,1023,1021
427,977,916,979,1023,1020
428,977,916,979,1023,1020
429,977,916,979,1023,1020
430,977,916,978,1023,1020
431,977,916,978,1023,1020
432,977,917,979,1023,1020
433,972,916,979,1023,1020
434,974,917,979,1019,1020
435,972,916,979,1010,1020
436,972,916,979,1012,1020
437,980,917,979,1022,1020
438,975,917,979,1023,1020
439,980,917,979,1023,1020
440,979,917,979,1023,1020
441,978,917,980,1023,1020
442,976,916,980,1023,1020
443,975,917,979,1023,1020
444,973,916,979,1023,1020
445,973,917,979,1023,1020
446,971,917,979,1023,1020
447,972,916,979,1023,1021
448,972,917,979,1015,1020
449,973,917,979,977,1021
450,973,917,979,1023,1020
451,976,917,979,1022,1020
452,973,917,979,1022,1020
453,976,917,979,1023,1020
454,973,917,979,1017,1020
455,973,917,979,1023,1021
456,971,917,979,1023,1020
457,972,917,979,1023,1020
458,971,917,979,1023,1020
459,972,917,979,1023,1020
460,971,917,1023,1023,1020
461,971,1023,983,1023,1020
462,971,1023,983,1023,1020
463,976,916,985,1023,1020
464,975,1023,984,1023,1020
465,975,918,978,1023,1020
466,976,918,979,1023,1020
467,977,911,979,1023,1020
468,974,918,979,1023,1021
469,973,917,979,1023,1020
470,972,930,980,1023,1020
471,971,933,980,1023,1020
472,967,919,979,1023,1020
473,966,912,979,1023,1020
474,970,913,979,1023,1020
475,970,912,976,1023,1020
476,968,913,978,1023,1020
477,976,932,978,1023,1020
478,988,932,1023,1023,1020
479,996,926,1023,1023,1021
480,984,937,978,1023,1020
481,972,932,978,1023,1020
482,972,936,978,1023,1020
483,970,926,979,1023,1020
484,969,913,979,1023,1020
485,970,922,979,1023,1020
486,973,929,979,1023,1020
487,971,940,979,1023,1020
488,972,937,979,1023,1020
489,970,935,979,1023,1020
490,971,915,979,1023,1020
491,975,914,979,1023,1020
492,976,914,979,1023,1020
493,975,913,979,1023,1020
494,975,914,979,1023,1020
495,975,913,979,1023,1020
496,974,913,979,1023,1020
497,974,913,979,1023,1020
498,975,913,979,1023,1020
499,974,914,979,1023,1020
500,970,915,978,1023,1020
501,971,914,979,1023,1020
502,968,913,979,1023,1020
503,968,912,979,1023,1020
504,972,915,979,1023,1020
505,971,915,979,1023,1020
506,972,915,978,1023,1020
507,971,915,979,1023,1020
508,980,915,979,1023,1020
509,976,915,979,1023,1021
510,974,915,979,1023,1020
511,972,915,979,1023,1020
512,974,914,979,1023,1020
513,969,914,981,1023,1021
514,971,913,980,1023,1020
515,972,914,980,1023,1020
516,973,914,983,1023,1020
517,974,912,987,1023,1020
518,976,913,987,1023,1020
519,977,914,980,1023,1020
520,977,913,979,1023,1021
521,987,914,979,1023,1021
522,982,912,979,1023,1020
523,981,913,978,1023,1020
524,981,916,981,1023,1020
525,982,914,1023,1023,1020
526,983,914,1023,1023,1020
527,986,913,928,1023,1020
528,978,913,929,1023,1020
529,977,916,923,1023,1020
530,977,915,1023,1023,1020
531,976,915,1023,1023,1020
532,976,916,919,1023,1020
533,976,915,919,1023,1020
534,976,915,923,1023,1020
535,975,915,927,1023,1020
536,975,915,925,1023,1020
537,975,915,925,1023,1020
538,975,915,926,1023,1020
539,975,916,925,1023,1020
540,975,915,923,1023,1020
541,975,916,923,1023,1020
542,976,916,924,1023,1020
543,976,915,1023,1023,1020
544,974,915,916,1023,1020
545,974,915,1023,1023,1020
546,974,915,1023,1023,1020
547,974,915,914,1023,1020
548,974,915,919,1023,1020
549,974,916,918,1023,1020
550,974,916,914,1023,1021
551,974,916,918,1023,1021
552,973,914,921,1023,1020
553,973,914,921,1023,1020
554,973,912,921,1023,1020
555,973,912,920,1023,1021
556,974,912,921,1023,1020
557,973,912,924,1023,1020
558,974,914,1023,1023,1020
559,973,909,943,1023,1021
560,973,911,962,1023,1021
561,973,911,966,1023,1020
562,973,910,1023,1023,1020
563,973,908,1023,1023,1020
564,975,908,1023,1023,1020
565,974,913,1023,1023,1019
566,975,912,979,1023,1020
567,986,913,984,1023,1020
568,988,914,1023,1023,1020
569,984,915,984,1023,1020
570,984,915,982,1023,1020
571,984,914,979,1023,1020
572,984,914,981,1023,1020
573,984,914,978,1023,1020
574,984,914,966,1023,1020
575,983,915,928,1023,1020
576,983,915,1023,1023,1020
577,983,915,930,1023,1020
578,986,915,970,1023,1020
579,986,914,977,1023,1020
580,986,915,986,1023,1020
581,986,915,980,1023,1020
582,986,915,981,1023,1020
583,986,915,967,1023,1020
584,985,914,981,1023,1020
585,985,914,980,1023,1020
586,985,913,979,1023,1020
587,985,914,980,1023,1020
588,985,914,979,1023,1020
589,985,914,979,1023,1020
590,985,914,979,1023,1020
591,984,914,982,1023,1020
592,984,914,981,1023,1020
593,984,915,981,1023,1020
594,984,914,979,1023,1020
595,984,914,1018,1023,1020
596,983,912,1013,1023,1020
597,983,912,935,1023,1020
598,983,912,1023,1023,1020
599,975,913,1016,1023,1020
600,974,912,900,1023,1020
